Customer ID,Name,Address,Email,Phone Number,Date of Birth,Social-Security-Number,Account-Number,Transaction-history,Financial-Information,Cookies,IP-Address,Device-Information,Country,Age,Gender,Rule_ID
575037,1,0,1,1,0,1,1,0,1,1,1,0,China,48,male,123
761727,1,1,1,1,1,1,1,1,1,1,0,1,India,33,female,123
137223,1,1,0,1,0,1,1,1,1,0,1,0,UK,46,female,123
785393,1,1,1,1,1,1,1,1,1,0,0,0,Germany,63,female,12
184530,1,1,1,1,1,1,0,1,1,1,0,1,France,33,female,123
558736,1,1,1,1,1,1,1,1,1,1,1,1,India,38,male,123
260662,1,1,1,1,1,1,1,1,1,0,0,0,Germany,46,male,12
751626,1,0,1,0,1,1,0,1,1,1,1,1,China,55,male,123
818381,1,0,1,0,0,0,0,1,1,0,1,1,Germany,63,female,123
157315,1,1,1,1,1,1,1,1,1,1,0,0,Canada,68,female,123
542776,1,0,1,0,0,1,1,1,1,1,0,1,UK,33,female,123
527917,1,0,1,0,0,1,1,0,1,1,1,0,Canada,67,male,123
995789,0,1,1,1,0,0,1,1,1,1,1,0,UK,20,female,123
468870,1,1,1,1,1,1,1,1,1,1,0,0,UK,49,female,123
803982,1,0,1,0,1,1,0,1,1,1,1,1,Japan,40,male,123
694503,0,1,1,0,1,1,1,1,1,0,1,1,UK,53,male,123
415417,0,1,1,0,0,0,1,1,1,0,1,0,China,42,female,123
906506,0,0,0,0,0,0,0,0,1,0,0,1,Japan,75,female,23
404635,0,0,0,0,0,0,0,0,1,0,0,1,USA,22,female,23
486073,1,1,1,1,1,1,1,1,1,1,0,1,Japan,31,male,123
479602,1,0,0,1,1,1,1,1,1,0,1,1,China,59,female,123
881731,1,1,1,1,1,1,1,1,1,0,1,0,India,73,female,123
347322,1,1,0,1,1,1,1,1,1,1,1,1,France,53,female,123
346273,1,0,1,1,1,0,0,0,1,0,0,0,Japan,18,male,12
267825,0,0,0,0,1,1,0,0,1,1,1,0,France,74,female,123
530413,0,1,1,1,1,1,1,0,1,1,0,0,India,20,male,123
318736,1,1,1,1,1,1,1,1,1,0,0,0,China,44,male,12
453819,0,0,0,0,1,0,0,0,1,1,0,0,Canada,72,female,123
146675,1,1,1,1,1,1,1,1,1,1,0,1,Germany,70,male,123
698613,0,1,1,1,0,1,0,1,1,0,0,1,Germany,58,male,123
513216,1,0,0,0,0,0,1,1,1,0,0,0,Brazil,69,female,12
709050,1,1,1,1,1,1,1,1,1,0,0,1,India,20,male,123
720890,1,1,1,0,1,1,0,1,1,1,0,0,USA,43,male,123
816299,0,0,0,0,1,0,0,0,1,1,1,0,Canada,75,male,123
137645,0,1,0,1,1,1,1,1,1,0,1,0,Australia,20,female,123
761873,0,0,0,0,0,0,0,0,1,1,1,0,Brazil,75,female,23
463927,1,1,1,1,1,1,1,1,1,1,1,1,India,53,male,123
107909,0,1,1,0,1,1,0,0,1,0,1,0,Japan,43,female,123
753485,0,1,1,1,1,0,1,1,1,0,0,0,Japan,55,female,12
985680,1,1,1,1,1,1,1,1,1,1,0,0,Canada,23,female,123
782484,1,1,1,1,1,1,1,1,1,0,1,0,USA,57,female,123
560436,1,1,1,1,1,1,1,1,1,1,1,0,Brazil,19,male,123
135757,1,0,0,0,0,0,0,0,1,0,0,1,India,65,female,123
187446,1,1,1,1,1,1,1,1,1,0,1,0,UK,48,female,123
670330,0,1,0,0,0,0,0,0,1,1,0,0,USA,51,male,123
944104,1,0,0,1,0,0,0,0,1,0,1,0,Japan,51,male,123
576275,0,0,0,1,0,1,0,0,1,0,1,1,UK,39,male,123
470136,1,1,1,1,1,1,1,1,1,0,1,1,Canada,27,male,123
810899,1,1,1,1,1,1,1,1,1,1,1,1,UK,40,male,123
750170,1,0,1,0,0,0,1,0,1,1,1,1,Germany,25,male,123
765807,1,0,1,1,1,1,0,0,1,1,1,0,Australia,67,male,123
630956,1,0,1,0,0,0,1,0,1,1,0,1,China,71,female,123
567067,1,1,1,1,1,1,1,1,1,0,1,0,USA,68,male,123
481872,1,1,1,1,1,1,1,1,1,0,1,0,UK,67,female,123
669014,0,1,1,1,1,1,0,1,1,1,1,0,Canada,70,male,123
929362,1,1,1,1,1,1,0,0,1,0,0,1,China,20,male,123
613025,0,1,1,1,0,0,1,1,1,0,0,0,Japan,34,female,12
382476,0,0,0,0,1,1,1,1,1,0,1,1,Brazil,30,female,123
543898,1,1,1,1,1,1,1,1,1,1,0,1,China,54,female,123
720702,1,1,1,1,1,1,1,1,1,0,0,0,France,20,female,12
829734,0,0,0,1,1,0,0,1,1,1,0,1,Germany,40,female,123
478124,1,0,1,1,1,1,0,0,1,1,0,1,Canada,27,female,123
160028,1,1,1,1,1,1,1,1,1,1,0,1,Australia,67,male,123
785227,0,1,0,0,0,0,0,0,1,1,1,1,China,75,female,123
885422,1,1,1,0,1,0,1,1,1,0,1,0,USA,68,female,123
967971,1,1,1,1,1,1,1,1,1,1,0,1,UK,67,female,123
371219,0,0,0,0,0,0,0,0,1,1,0,0,UK,72,male,23
130013,1,1,0,1,0,0,1,0,1,1,1,1,USA,75,female,123
203908,0,1,0,1,0,1,1,0,1,0,1,1,Japan,56,male,123
794748,1,0,1,1,0,1,1,1,1,0,1,1,Canada,75,male,123
925623,0,0,0,0,0,0,1,0,1,1,1,0,India,30,female,123
814323,1,1,1,1,1,1,1,1,1,1,0,1,France,64,male,123
189684,0,1,0,1,1,1,0,0,1,0,1,1,Canada,41,female,123
512941,1,1,1,1,1,1,0,0,1,1,0,1,Germany,45,male,123
284224,0,0,0,0,0,0,0,0,1,1,1,1,Brazil,31,female,23
397997,1,1,1,1,1,1,1,1,1,1,0,0,Canada,30,male,123
386601,1,1,0,0,0,0,1,0,1,0,1,0,India,48,male,123
212235,0,0,0,0,0,0,0,0,1,1,0,0,Canada,56,male,23
674641,1,1,1,1,1,1,1,1,1,1,0,0,UK,56,male,123
911727,1,1,0,1,0,1,1,1,1,1,0,0,France,75,female,123
166514,1,1,1,1,1,1,1,1,1,0,1,1,Japan,60,female,123
409302,0,0,0,0,0,0,0,0,1,1,0,0,India,72,female,23
573649,0,1,0,0,0,0,1,0,1,0,0,1,Brazil,66,male,123
559993,1,0,0,1,1,1,0,1,1,0,1,1,Australia,61,female,123
357622,1,1,1,1,1,1,1,1,1,0,0,0,France,30,female,12
505947,1,1,1,1,1,1,1,1,1,0,0,1,India,63,female,123
384448,1,0,0,0,0,0,0,0,1,1,1,1,India,47,female,123
115522,1,1,1,1,1,1,1,1,1,0,1,0,Australia,31,male,123
803841,1,1,1,1,1,1,1,1,1,1,1,1,Australia,28,female,123
948681,1,1,1,1,1,1,1,1,1,1,1,0,Canada,49,female,123
751135,0,0,0,0,0,0,0,0,1,0,0,1,France,64,female,23
600087,0,0,0,0,0,0,0,1,1,0,1,0,USA,50,female,123
762259,1,1,1,1,1,1,1,1,1,0,0,0,India,72,female,12
168919,0,1,1,1,0,1,0,0,1,1,1,0,USA,32,male,123
113809,1,1,1,1,1,1,1,1,1,1,0,1,UK,22,male,123
362201,1,1,1,1,1,1,1,1,1,0,1,1,Australia,34,male,123
609506,0,1,1,0,1,0,1,1,1,0,0,1,Germany,40,female,123
713500,1,1,1,1,1,1,1,1,1,0,0,0,Australia,48,female,12
697576,0,1,0,0,0,1,0,0,1,0,1,0,UK,67,male,123
726830,1,0,1,0,0,0,1,0,1,0,0,0,Japan,18,male,12
630420,1,1,0,1,1,1,1,1,1,1,1,1,Canada,36,male,123
161332,0,0,0,0,0,0,0,0,1,1,1,1,India,42,male,23
234097,1,1,1,1,1,1,1,1,1,1,0,1,USA,56,female,123
599490,0,0,1,0,1,1,1,1,1,0,0,0,Australia,20,female,12
279307,0,1,1,0,0,1,1,1,1,0,1,0,Japan,42,male,123
910944,0,0,1,0,0,0,0,0,1,0,1,1,Canada,19,male,123
915670,1,1,1,1,1,1,1,1,1,1,0,0,UK,56,female,123
131005,1,1,1,1,1,1,1,1,1,1,1,1,Brazil,27,male,123
538108,0,1,0,1,0,1,0,0,1,1,1,0,China,72,male,123
253473,0,0,0,1,0,0,0,0,1,0,1,0,Japan,70,female,123
143946,1,0,1,1,1,0,1,1,1,1,1,1,Canada,66,female,123
523247,0,1,0,1,1,0,1,1,1,1,0,0,Australia,73,male,123
792220,1,1,1,1,1,1,1,1,1,1,0,0,Japan,63,male,123
773601,0,0,0,0,0,0,0,0,1,0,1,1,Brazil,21,female,23
381525,1,0,1,0,0,0,0,0,1,1,1,1,China,30,male,123
829930,0,0,1,0,0,0,0,0,1,0,1,0,Canada,71,male,123
962410,1,1,1,0,1,1,0,1,1,0,0,0,Brazil,58,female,12
285370,0,1,1,0,0,0,0,1,1,1,1,1,India,40,male,123
646385,0,1,0,0,0,0,0,1,1,1,0,1,Australia,19,female,123
798614,0,1,1,1,0,0,1,1,1,0,1,0,Brazil,64,male,123
579344,1,1,1,1,1,1,1,1,1,0,1,1,USA,53,male,123
517411,1,1,1,1,1,1,1,1,1,1,1,0,Germany,71,male,123
868663,1,1,1,1,1,1,1,1,1,0,1,0,UK,61,female,123
789119,0,0,0,0,0,0,0,0,1,1,0,1,China,55,male,23
773035,0,1,1,0,0,0,0,0,1,1,0,1,UK,39,female,123
368388,1,1,1,1,1,1,1,1,1,1,0,1,USA,56,male,123
685379,0,0,1,0,0,0,0,0,1,0,1,0,UK,36,male,123
507934,0,0,0,0,0,0,0,0,1,0,1,0,Brazil,60,female,23
640756,0,0,1,0,0,0,0,1,1,1,1,1,Germany,45,female,123
332466,0,0,0,0,0,0,0,0,1,0,0,0,Japan,53,female,2
217422,1,1,1,1,1,1,1,1,1,1,1,0,Australia,70,female,123
788993,0,0,0,0,0,0,0,1,1,0,0,0,Brazil,32,male,12
944758,1,1,0,1,1,1,1,1,1,1,0,1,India,62,female,123
337719,1,1,1,1,1,1,1,1,1,0,1,1,Japan,58,female,123
177935,1,0,1,1,1,0,0,0,1,0,1,1,India,62,male,123
515523,1,1,1,1,1,1,1,1,1,1,0,0,France,63,male,123
460051,1,0,1,1,0,1,1,1,1,0,0,1,France,52,female,123
946091,1,0,0,0,0,0,0,0,1,1,0,1,Germany,29,female,123
612430,1,1,0,1,0,1,0,1,1,1,0,0,Australia,50,male,123
396307,1,0,0,1,1,1,1,1,1,1,1,1,Japan,36,male,123
750255,1,1,1,1,1,1,1,1,1,0,1,1,Japan,53,male,123
278010,0,1,1,1,1,1,1,0,1,0,1,0,India,22,male,123
592088,1,1,1,1,1,0,1,1,1,1,1,1,UK,21,female,123
107965,0,1,0,0,1,1,0,0,1,0,0,0,Brazil,49,female,12
975463,1,1,1,1,1,1,0,1,1,0,0,0,China,35,male,12
982430,1,1,1,1,1,1,1,1,1,0,1,0,China,36,male,123
477136,0,1,0,0,0,0,1,0,1,1,0,0,UK,44,female,123
899056,1,0,1,0,0,0,0,0,1,0,1,1,Japan,49,female,123
485976,1,1,0,0,0,1,1,0,1,0,0,0,USA,39,female,12
315098,1,1,0,1,0,1,0,0,1,0,0,1,Canada,63,female,123
352583,0,1,1,0,1,0,0,1,1,0,1,1,Japan,66,female,123
450389,0,1,1,0,0,0,1,0,1,0,1,1,Canada,42,male,123
603495,1,0,0,0,1,1,0,0,1,0,0,0,France,72,male,12
907953,0,1,1,1,0,0,1,1,1,1,0,1,USA,46,female,123
235482,1,1,1,0,1,1,0,0,1,1,1,1,Australia,44,male,123
530275,0,1,0,1,0,1,1,0,1,0,0,1,China,22,female,123
964388,1,1,1,1,1,1,1,1,1,0,0,1,Canada,67,female,123
794059,0,0,0,0,0,1,0,0,1,0,0,1,China,42,female,123
874126,0,0,0,0,0,1,0,0,1,0,0,1,China,65,male,123
597570,0,0,0,0,0,0,0,0,1,0,0,1,China,42,male,23
340100,1,1,0,1,1,0,1,0,1,1,1,0,Brazil,65,male,123
141293,1,0,0,1,0,1,0,0,1,0,0,0,UK,32,female,12
239466,1,1,1,1,1,1,0,0,1,1,0,1,Germany,31,female,123
281982,0,0,0,0,0,0,0,0,1,1,1,1,France,28,male,23
407924,0,0,0,1,0,1,0,1,1,0,0,1,Germany,68,female,123
185167,0,0,0,0,0,0,0,0,1,1,0,0,China,45,male,23
305471,1,1,1,1,1,1,1,1,1,0,0,0,Japan,21,male,12
965218,1,0,1,1,0,1,1,0,1,0,0,0,Brazil,68,female,12
995039,0,0,0,0,0,0,0,0,1,1,0,0,Canada,49,male,23
892455,0,1,1,1,0,0,0,0,1,0,1,1,India,20,female,123
237624,1,1,1,1,1,1,1,1,1,1,0,1,Brazil,71,female,123
406617,1,1,1,1,1,0,1,1,1,1,0,0,Brazil,40,male,123
674374,1,1,1,1,1,1,1,1,1,1,1,1,India,57,female,123
348910,1,0,0,0,1,0,0,0,1,0,0,0,Germany,41,female,12
234850,0,0,0,0,0,0,0,1,1,0,0,1,India,55,female,123
295267,0,0,0,0,1,0,0,0,1,1,0,0,France,49,female,123
731521,1,1,1,1,1,1,1,1,1,0,1,1,Brazil,34,female,123
815496,1,0,1,0,0,1,0,1,1,1,0,0,China,35,female,123
925169,0,0,1,1,0,1,1,0,1,0,0,1,Japan,51,female,123
711171,0,0,0,0,0,0,0,0,1,0,0,1,Australia,58,male,23
473320,1,1,1,0,0,1,1,1,1,1,1,0,UK,70,male,123
398609,1,1,1,1,1,1,0,1,1,0,1,0,Germany,62,female,123
319897,1,0,0,0,1,1,1,0,1,0,0,0,Germany,34,female,12
789936,1,1,1,1,1,1,1,1,1,0,0,1,Germany,50,female,123
152066,0,1,0,0,0,0,1,0,1,0,0,1,Germany,39,male,123
637184,1,1,1,1,1,1,1,1,1,0,0,1,China,22,female,123
877765,1,0,0,1,0,0,0,0,1,0,1,0,Australia,27,male,123
328977,0,0,1,0,0,0,0,0,1,0,1,1,France,50,male,123
153718,0,0,0,1,0,0,0,0,1,1,0,0,Japan,61,male,123
128183,1,1,1,1,1,1,1,1,1,0,1,0,China,70,male,123
677502,1,1,1,1,1,1,1,1,1,1,0,0,China,30,female,123
353353,1,1,1,0,1,1,1,1,1,1,0,1,China,23,female,123
156938,1,1,1,1,1,1,1,1,1,1,0,1,Australia,21,male,123
662322,0,0,0,0,0,0,0,1,1,0,0,1,Japan,30,female,123
256625,1,0,1,0,1,1,1,1,1,0,0,0,UK,66,male,12
526039,0,0,0,0,0,0,0,0,1,0,0,1,USA,62,female,23
272306,1,1,1,1,1,1,1,1,1,1,0,1,France,65,female,123
984270,0,1,1,1,1,1,1,1,1,1,0,1,USA,51,male,123
605258,1,0,0,0,0,0,0,1,1,1,0,0,Germany,61,female,123
245419,1,1,0,1,1,1,1,1,1,0,1,0,India,62,male,123
316843,1,1,1,1,1,1,1,1,1,0,1,1,France,53,female,123
395014,1,0,0,1,1,0,1,1,1,0,1,0,Japan,19,female,123
351261,1,0,1,1,0,1,0,0,1,1,0,0,China,62,male,123
842763,1,1,1,1,1,1,1,1,1,1,1,0,Brazil,68,female,123
973783,1,1,0,1,1,1,1,1,1,0,1,0,Japan,45,female,123
101431,0,0,0,0,0,0,1,0,1,1,1,1,Canada,45,male,123
744186,1,1,1,1,1,1,1,1,1,0,0,0,India,59,male,12
807879,1,1,1,1,1,1,1,1,1,1,0,1,France,60,male,123
588107,0,0,0,0,1,1,1,0,1,1,0,1,Canada,63,female,123
638175,1,1,1,1,1,1,1,1,1,1,0,0,USA,29,female,123
540687,1,1,1,0,0,1,1,1,1,0,1,1,Germany,63,male,123
422159,1,0,0,0,0,1,1,0,1,0,0,0,Japan,50,male,12
647811,0,0,1,0,0,0,0,0,1,0,1,0,China,26,female,123
908354,1,1,1,1,1,1,1,1,1,1,1,0,Brazil,28,male,123
499489,0,0,0,0,0,1,0,0,1,0,0,1,Australia,45,male,123
172646,0,1,1,1,1,1,1,1,1,0,1,0,Australia,22,male,123
598284,1,1,0,1,1,1,1,0,1,0,1,0,Brazil,46,male,123
909865,1,1,1,0,1,0,1,0,1,1,1,0,Australia,25,female,123
867477,1,1,1,1,1,1,1,1,1,0,0,1,UK,23,male,123
225586,0,1,0,0,0,0,0,1,1,1,0,1,Brazil,22,male,123
795499,1,1,0,1,1,1,1,0,1,1,1,0,UK,75,male,123
941237,1,0,0,0,0,0,1,1,1,0,1,1,Canada,73,female,123
639403,1,1,1,1,1,0,1,0,1,0,1,1,Brazil,22,male,123
521755,1,1,1,1,1,1,1,1,1,0,1,1,Canada,22,male,123
622347,1,0,0,0,0,1,0,0,1,1,0,0,UK,71,male,123
383832,0,0,0,0,1,1,1,1,1,1,1,1,UK,22,female,123
794490,0,0,0,0,0,1,0,0,1,0,1,0,USA,50,female,123
514441,1,1,1,1,1,1,1,1,1,1,0,1,Australia,65,female,123
774399,1,1,1,1,1,1,1,1,1,0,0,0,Germany,38,male,12
578606,1,0,1,1,1,1,1,0,1,0,0,1,UK,34,female,123
568362,0,0,0,0,0,0,0,0,1,1,1,0,Brazil,36,female,23
628574,1,1,1,1,1,1,1,1,1,1,0,1,France,57,female,123
522253,1,1,1,1,1,1,1,1,1,0,0,1,UK,69,female,123
533080,0,1,0,0,1,0,0,0,1,0,0,0,UK,20,male,12
791616,1,1,0,0,1,1,0,0,1,1,0,1,India,28,male,123
522178,1,1,1,1,1,1,1,1,1,1,0,0,Japan,51,female,123
595726,0,0,0,0,0,0,0,0,1,1,1,1,France,30,female,23
964148,1,1,0,1,1,1,1,1,1,0,0,0,Canada,24,male,12
816844,1,0,1,0,1,0,0,1,1,0,1,1,India,52,female,123
945863,1,1,1,1,1,1,1,1,1,0,1,1,Brazil,30,male,123
828838,1,1,1,1,1,0,0,1,1,1,1,0,Brazil,58,female,123
217358,1,1,0,1,1,1,1,1,1,1,1,0,Germany,49,male,123
666861,1,1,1,1,1,1,1,1,1,0,1,0,USA,74,male,123
902023,0,0,0,0,1,1,1,0,1,0,1,1,Brazil,65,male,123
703115,1,0,1,1,1,0,1,1,1,1,0,1,India,20,female,123
177256,0,0,0,0,0,0,0,0,1,1,1,0,Australia,25,female,23
480541,1,1,0,1,0,1,0,1,1,0,0,0,Australia,43,male,12
668040,1,1,1,1,1,1,1,1,1,0,1,0,Germany,65,male,123
197962,0,0,0,1,0,0,0,0,1,1,1,0,UK,22,male,123
617939,1,1,1,1,1,1,1,1,1,1,0,1,Germany,63,female,123
136830,0,0,0,0,0,0,0,0,1,0,1,0,Australia,38,male,23
898761,1,1,1,1,1,1,1,1,1,0,0,1,Japan,55,male,123
573792,1,1,1,1,0,0,0,0,1,0,0,1,UK,37,female,123
122149,0,0,0,0,0,0,0,0,1,0,1,0,Brazil,24,male,23
641695,1,0,0,0,1,1,1,1,1,0,0,0,China,30,female,12
471154,0,1,1,0,0,0,0,0,1,0,1,0,Brazil,49,female,123
703563,1,0,0,0,1,0,0,0,1,0,1,1,Japan,21,female,123
563845,0,0,0,0,0,1,1,0,1,0,0,1,Brazil,48,female,123
841235,1,0,0,1,0,0,0,0,1,0,0,0,UK,30,male,12
359201,1,1,1,1,1,1,1,1,1,0,0,1,UK,65,male,123
145517,0,0,0,0,1,0,0,0,1,1,0,0,Australia,31,female,123
917290,0,0,0,1,1,0,1,1,1,1,0,1,France,61,female,123
542081,1,1,1,1,1,1,1,1,1,1,0,1,UK,53,female,123
516222,1,1,0,0,0,0,0,0,1,1,1,0,Germany,70,female,123
784434,1,1,1,1,1,1,1,0,1,0,0,1,UK,55,female,123
392480,1,1,1,1,1,1,1,1,1,1,1,0,USA,66,female,123
625764,0,1,1,0,1,1,0,0,1,1,1,0,Canada,25,female,123
463256,1,1,1,1,1,0,0,1,1,1,1,1,Australia,68,female,123
156350,0,0,1,1,1,1,1,0,1,1,0,0,Canada,64,male,123
732278,1,1,1,1,1,1,1,1,1,0,0,1,France,37,female,123
759039,0,0,1,0,0,0,0,1,1,0,0,0,Australia,46,male,12
472658,0,0,0,0,0,0,0,0,1,0,1,1,Australia,73,male,23
340603,1,1,1,1,1,1,1,1,1,1,0,1,Australia,23,male,123
312346,1,1,1,1,1,1,1,1,1,1,1,1,Canada,34,male,123
669581,1,0,0,1,0,0,1,0,1,1,1,0,UK,73,male,123
324453,1,1,0,0,1,1,1,1,1,1,1,0,Germany,65,female,123
136982,0,0,0,0,1,1,1,1,1,1,1,0,Brazil,57,female,123
104691,0,0,0,0,0,0,0,0,1,0,0,1,China,48,male,23
481665,0,1,1,0,1,0,0,1,1,0,0,0,USA,48,male,12
215192,1,1,0,1,1,1,1,1,1,1,1,0,Germany,39,male,123
340095,0,1,1,1,1,1,1,1,1,1,0,1,UK,72,female,123
867065,0,0,1,1,1,0,1,0,1,1,0,0,France,56,male,123
249861,1,1,1,1,1,1,1,1,1,1,1,1,Brazil,20,male,123
637646,0,0,1,0,1,0,0,0,1,0,1,0,UK,58,male,123
181100,1,1,1,1,1,1,1,1,1,1,0,1,Brazil,73,female,123
945791,1,1,1,0,1,0,1,0,1,0,1,1,Germany,21,male,123
342490,0,0,0,0,1,1,1,0,1,0,0,1,France,26,female,123
856819,1,1,1,1,0,0,1,1,1,0,0,0,Japan,59,male,12
704443,0,0,0,0,0,0,0,0,1,0,1,0,France,65,female,23
733766,0,1,0,0,0,1,0,0,1,0,0,0,Brazil,57,male,12
123924,0,0,0,0,0,0,0,0,1,0,1,0,France,40,male,23
748058,0,0,0,0,0,0,0,0,1,1,0,1,Germany,59,female,23
263694,1,1,1,1,1,1,1,1,1,0,0,1,France,42,female,123
201948,0,0,0,1,0,1,1,0,1,1,0,1,Germany,50,male,123
467913,0,0,0,0,0,0,0,0,1,1,1,0,China,71,male,23
842703,0,1,0,0,0,1,1,1,1,1,0,0,Canada,51,male,123
841413,1,1,1,1,1,1,1,1,1,0,1,0,Brazil,68,female,123
756244,0,1,0,0,1,1,1,0,1,0,1,1,USA,48,male,123
581299,1,1,1,1,1,1,1,1,1,0,0,0,Australia,27,male,12
571926,1,0,1,1,1,1,1,0,1,0,1,0,Germany,62,male,123
314999,1,0,1,1,1,0,1,1,1,1,0,1,USA,53,male,123
550630,0,0,0,0,0,0,0,0,1,1,1,1,China,19,female,23
731296,1,1,1,1,1,0,0,0,1,0,0,0,Germany,58,male,12
188633,1,1,1,1,1,0,1,1,1,0,1,1,France,25,female,123
939122,1,1,1,0,1,1,1,1,1,1,0,0,Japan,75,female,123
168974,0,1,1,1,1,1,0,1,1,0,0,0,China,29,female,12
692089,0,1,1,0,0,1,1,0,1,1,1,0,France,55,male,123
311534,1,1,1,1,1,1,1,1,1,0,0,0,France,51,female,12
438007,1,1,1,1,1,1,1,1,1,1,1,1,India,71,female,123
682645,1,1,0,1,1,1,1,0,1,0,1,1,Brazil,37,male,123
773844,1,1,1,1,1,1,1,1,1,1,1,1,Canada,20,male,123
886352,0,1,1,1,0,0,1,0,1,1,1,0,Brazil,41,male,123
229890,1,1,1,1,1,1,1,1,1,1,0,0,Canada,36,male,123
452334,1,1,1,1,1,1,1,1,1,0,1,1,Australia,45,female,123
266061,1,1,1,1,1,1,1,1,1,0,0,0,Canada,46,female,12
598817,0,0,0,0,0,0,0,0,1,0,1,0,Japan,74,female,23
919299,1,1,1,1,1,1,1,1,1,0,1,0,France,36,male,123
421878,1,1,1,1,1,1,1,1,1,0,0,0,UK,59,male,12
526027,1,1,1,0,0,1,0,0,1,1,1,1,France,73,female,123
298968,1,1,1,1,1,1,1,1,1,1,0,1,India,46,male,123
581976,1,1,1,0,1,0,0,1,1,0,0,0,France,26,male,12
397030,0,0,0,0,0,0,0,0,1,1,0,1,Canada,20,female,23
360602,1,1,1,1,1,1,1,1,1,1,0,1,UK,35,female,123
713434,1,1,1,1,1,1,1,1,1,1,0,1,Canada,51,female,123
937722,1,1,1,1,1,1,1,1,1,1,1,1,Brazil,40,male,123
219677,1,1,1,0,1,1,1,1,1,1,0,1,UK,34,female,123
769341,0,0,0,1,1,0,1,0,1,1,1,1,UK,41,female,123
465337,0,1,0,0,1,0,0,1,1,1,1,1,UK,57,male,123
687069,0,0,0,0,0,0,0,0,1,1,0,1,Australia,31,female,23
421985,1,1,1,1,1,1,1,1,1,0,0,1,India,40,female,123
471742,1,0,1,1,1,1,1,1,1,0,1,1,China,37,male,123
500024,0,0,1,1,0,0,1,0,1,1,0,1,USA,70,male,123
589375,0,1,1,1,0,1,0,0,1,1,0,0,Germany,45,female,123
987508,1,1,1,1,1,1,1,1,1,1,0,0,Australia,34,female,123
640045,0,1,0,1,0,1,1,1,1,0,0,0,Japan,34,male,12
683036,0,0,0,0,0,0,1,0,1,0,0,1,India,49,female,123
390078,1,1,0,1,1,1,1,1,1,0,0,1,Japan,72,male,123
530542,1,1,1,0,0,0,0,0,1,0,1,1,Canada,57,female,123
829784,0,0,1,1,1,0,1,1,1,0,1,0,France,44,male,123
983716,0,0,1,0,1,1,0,1,1,0,0,1,France,72,female,123
637535,0,0,0,0,0,0,0,0,1,1,0,1,Japan,64,male,23
892273,1,0,1,0,1,1,1,1,1,1,1,1,Japan,48,female,123
622222,0,0,0,0,0,0,0,0,1,0,1,0,Japan,47,female,23
493051,0,0,0,0,0,0,0,0,1,1,1,0,UK,61,female,23
586394,1,1,1,1,1,0,1,1,1,0,0,0,China,31,female,12
996278,0,1,1,1,0,0,0,0,1,1,1,1,France,43,male,123
375542,0,0,0,0,0,0,0,0,1,1,0,1,Germany,69,female,23
344470,1,1,1,1,1,1,1,1,1,1,0,0,Australia,24,male,123
224076,0,1,1,0,1,1,1,1,1,1,0,1,India,68,male,123
131317,0,1,0,1,0,0,0,1,1,0,1,1,China,63,female,123
367417,1,0,1,0,1,0,1,1,1,0,0,1,Canada,21,male,123
557927,0,1,0,0,0,0,0,0,1,1,1,1,Japan,62,female,123
711391,1,1,1,1,1,1,1,1,1,0,0,0,France,35,male,12
693009,1,1,0,1,1,1,1,1,1,1,1,1,Germany,66,female,123
108678,1,1,1,1,1,1,1,1,1,1,1,0,China,65,male,123
932969,1,1,1,1,0,1,0,0,1,0,0,0,Australia,54,female,12
256952,0,0,0,0,0,0,0,0,1,1,1,1,Brazil,39,female,23
161450,1,1,1,1,1,1,1,1,1,0,0,1,Canada,74,male,123
712961,1,1,1,1,1,1,1,1,1,0,0,1,China,35,male,123
125173,1,0,1,1,1,1,0,1,1,1,0,1,China,33,female,123
605483,1,1,1,1,1,1,1,1,1,0,1,1,UK,44,female,123
787086,1,1,1,1,1,1,1,1,1,1,1,1,Germany,42,male,123
635944,1,1,1,1,1,1,1,1,1,1,1,0,Germany,55,male,123
191775,1,1,1,1,1,1,1,1,1,1,0,1,China,74,female,123
721112,0,0,0,0,0,0,0,0,1,1,0,0,France,58,male,23
490383,1,0,0,0,0,0,0,0,1,1,1,1,Australia,48,male,123
329914,0,0,1,0,1,0,1,1,1,0,0,0,Germany,65,male,12
199615,0,0,0,0,0,0,0,0,1,0,0,1,Canada,21,female,23
306957,1,1,1,1,1,1,1,1,1,0,0,0,Canada,36,female,12
281614,1,1,1,1,1,1,1,1,1,0,0,0,France,18,male,12
640287,0,1,1,1,0,0,0,0,1,1,0,0,Germany,45,female,123
217616,0,1,1,0,1,0,0,1,1,1,1,0,India,40,female,123
507467,0,0,0,0,0,0,0,0,1,0,1,0,China,47,male,23
932765,0,1,1,1,1,1,0,1,1,0,1,0,India,70,male,123
308144,0,0,0,1,0,0,0,1,1,0,0,0,Germany,47,male,12
571243,1,1,1,1,1,1,0,1,1,1,0,1,France,23,female,123
548869,0,0,1,0,0,0,0,1,1,1,0,0,Canada,60,male,123
667484,1,0,0,1,0,0,0,0,1,0,0,1,Canada,27,male,123
597873,0,1,0,0,0,0,0,1,1,0,1,1,UK,18,male,123
983816,0,0,0,0,0,0,0,0,1,1,0,1,China,63,male,23
249764,0,0,1,0,0,0,1,0,1,0,0,1,USA,63,male,123
757050,1,1,1,1,1,1,1,1,1,1,1,1,USA,55,female,123
